qid,query,word_count,length_bin
9506,من أدى صوت سانتا ليتل هيلبر في مسلسل عائلة سيمبسون؟,10,Long (9+)
9510,كم يبلغ تعداد سكان مدينة الفاو ؟,7,Medium (4-8)
9513,متى فاز النادي الإفريقي بالكأس الأفروآسيوية للأندية؟,7,Medium (4-8)
9517,من هو ثويني بن عبد الله السعدون؟,7,Medium (4-8)
9528,في أي عام تأسست جامعة ويسترن أونتاريو؟,7,Medium (4-8)
9533,من كان الرئيس الأول لجمهورية الصومال الديموقراطية؟,7,Medium (4-8)
9540,متى ولد عبد الكريم الجيلي ؟,6,Medium (4-8)
9543,متى تأسست الكويت؟,3,Short (1-3)
9549,ما هو التنفس الاصطناعي؟,4,Medium (4-8)
9551,ما هي لجنة التراث العالمي؟,5,Medium (4-8)
9554,أين تقع جزر ساندويتش الجنوبية ؟,6,Medium (4-8)
9556,كيف عزل الرئيس محمد مرسي؟,5,Medium (4-8)
9564,على اي بحر تطل مدينة الأسكندرية المصرية ؟,8,Medium (4-8)
9565,ما هو المضاف والمضاف إليه ؟,6,Medium (4-8)
9570,من هو مأسس متحف الفن السيء ؟,7,Medium (4-8)
9574,هل الطاقة المتجددة تضم طاقة الرياح فقط؟,7,Medium (4-8)
9596,متى فاز نادي ليدز يونايتد لكرة القدم بالدوري الأنجليزي الممتاز؟,10,Long (9+)
9597,متى توفي الخطيب البغدادي؟,4,Medium (4-8)
9599,متى تم إنشاء إتفاقية سايكس بيكو ؟,7,Medium (4-8)
9603,كم تبلغ نسبة المياه العذبة من مياه الأرض؟,8,Medium (4-8)
9606,ما هي الخلايا السرطانية الخبيثة؟,5,Medium (4-8)
9611,كم كان عمر العباس بن عبد المطلب الهاشمي عند وفاته ؟,11,Long (9+)
9616,ما هو هجوم الدي دوس؟,5,Medium (4-8)
9617,ما هي القنبلة الهيدروجينية ؟,5,Medium (4-8)
9623,أين توفي الأميرعبد القادر الجزائري؟,5,Medium (4-8)
9624,ما هو قمر الأرصاد الجوية؟,5,Medium (4-8)
9625,أين تقع غانتوك ؟,4,Medium (4-8)
9634,متى عاش نبي الله نوح ؟,6,Medium (4-8)
9639,من كان الأب الروحى لثورة يوليو 1952 في مصر؟,9,Long (9+)
9648,متى انتهت حرب الخليج الأولى؟,5,Medium (4-8)
9650,"من قام بإخراج فيلم ""صيد السلمون في اليمن"" ؟",9,Long (9+)
9655,ما أول حضارة في اليمن؟,5,Medium (4-8)
9656,متى ارتكبت مجزرة صبرا و شاتيلا ؟,7,Medium (4-8)
9660,أين تقع بلدة لوتسن؟,4,Medium (4-8)
9661,ما هو الخُنَاق أو الديفتيريا؟,5,Medium (4-8)
9662,من هو صاحب رواية كوابيس بيروت؟,6,Medium (4-8)
9663,ما هي الخلية العصبية؟,4,Medium (4-8)
9669,من هي والدة فيلهلم رايش؟,5,Medium (4-8)
9672,كم يبلغ طول المهبل عند أنثى الإنسان ؟,8,Medium (4-8)
9686,متى توفي إدوارد وديع سعيد مُنظر ؟,7,Medium (4-8)
9694,متى عاش عمر عبد الله المحيشي الشركسي؟,7,Medium (4-8)
9695,ما هي المسافة التي تمتد عليها سلسلة جبال الهيمالايا؟,9,Long (9+)
9705,ماهى مساحة جمهورية السلفادور ؟,5,Medium (4-8)
9711,أين تقع سيراليون ؟,4,Medium (4-8)
9714,في أي عام ولد ونستون تشرشل؟,6,Medium (4-8)
9729,ما هي البكتيريا آكلة اللحم ؟,6,Medium (4-8)
9732,ما  هو إسم هرمون السعادة؟,5,Medium (4-8)
9735,أين ولد حسني الزعيم؟,4,Medium (4-8)
9740,في أي عام تأسس مجلس الأمة الكويتي؟,7,Medium (4-8)
9745,ما هو العنصر رقم 60 في الجدول الدوري ؟,9,Long (9+)
9752,هل التمساح هو من الزواحف؟,5,Medium (4-8)
9769,متى عاش غابرييل غارسيا ماركيز؟,5,Medium (4-8)
9772,ما هي الافلام المستقلة ؟,5,Medium (4-8)
9781,ما هو الحقل المغناطيسي؟,4,Medium (4-8)
9789,من هو إفريقيس بن ذي المنار؟,6,Medium (4-8)
9796,متى بناء برج المملكة في الرياض ؟,7,Medium (4-8)
9797,ماهى ديانة مجموعة البَقَّارَة ؟,5,Medium (4-8)
9798,متى تأسس نادي برشلونة لكرة قدم ؟,7,Medium (4-8)
9802,من شغل منصب مدير تحرير النسخة العربية من مجلة فورين بوليسي؟,11,Long (9+)
9818,ما هو ترتيب شهرُ رَمَضَانَ في التقويم الهجري؟,8,Medium (4-8)
9829,من هو مؤلف أوبرا مدام بترفلاي؟,6,Medium (4-8)
9843,في أي قرن نشأة الدولة المرابطية ؟,7,Medium (4-8)
9852,ماهى الأشعة الفوق بنفسجية ؟,5,Medium (4-8)
9853,اين درس عبد العزيز بن عبد الله بن باز؟,9,Long (9+)
9857,ما هو المنصب السابق للرئيس عبد الفتاح السيسي؟,8,Medium (4-8)
9866,متى تم إنشاء المركز الوطني للدراسات الفضائية في باريس؟,9,Long (9+)
9870,من هو الأب المنشإ لي السيكولوجيا الحديثة ؟,8,Medium (4-8)
9874,متى ولدة رشا رزق ؟,5,Medium (4-8)
9879,ما هي عاصمة ولاية فيكتوريا الأسترالية؟,6,Medium (4-8)
9885,ما هو اللحن الجلي ؟,5,Medium (4-8)
9890,ما نسبة  المسيحية  في أيرلندا الشمالية  حاليا؟,7,Medium (4-8)
9891,متى عينت بريانكا تشوبرا سفيرة للنوايا الحسنة؟,7,Medium (4-8)
9892,متى تم اغتيال شكري بالعيد؟,5,Medium (4-8)
9899,أين ينبت نبات جنكو أو الجِنْكَة؟,6,Medium (4-8)
9901,من أين ينبع نهر المرغاب؟,5,Medium (4-8)
9903,من هو مخترع لغة بايثون ؟,6,Medium (4-8)
9905,متى ولد بوذا ؟,4,Medium (4-8)
9906,أين تقع جزر أوركني؟,4,Medium (4-8)
9919,ما هو المنشط الذهني؟,4,Medium (4-8)
9926,أين كانت تمتد بلاد الغال؟,5,Medium (4-8)
9932,متى تم اكتشاف هوية الجاسوس الاسرائيلي (ايلي كوهين)؟,8,Medium (4-8)
9945,من هو تركي الشبانة؟,4,Medium (4-8)
9950,متى تأسست مؤسسة التنمية الدولية؟,5,Medium (4-8)
9952,ما هي عاصمة استراليا؟,4,Medium (4-8)
9960,كم تبلغ مساحة دولة زائير ؟,6,Medium (4-8)
9965,كم تبعد مدينة السامراء عن بغداد؟,6,Medium (4-8)
9966,ما هي الطبقة البرجوازية؟,4,Medium (4-8)
9970,من هي خديجة بنت خويلد؟,5,Medium (4-8)
9972,كم عدد كواكب المجموعة الشمسية؟,5,Medium (4-8)
9977,من هو الأدريسي ؟,4,Medium (4-8)
9978,اين توجد مدينة القنيطرة؟,4,Medium (4-8)
9979,من هو والد الرئيس السوري بشار الأسد ؟,8,Medium (4-8)
9982,متى يعقد يوم القدس العالمي أو اليوم الدولي لمدينة القدس الشريف ؟,12,Long (9+)
9987,متى ولد المؤرخ شمس الدين السخاوي؟,6,Medium (4-8)
9997,كم تبلغ مساحة غينيا ؟,5,Medium (4-8)
10000,هل كانت اليابان حليفة لألمانيا الحرب العالمية الثانية؟,8,Medium (4-8)
10003,من هي كليوبترا؟,3,Short (1-3)
10011,هل تعد دولة (جزر القمر) من الدول العربية؟,8,Medium (4-8)
10027,ما هو الطيف الراديوي؟,4,Medium (4-8)
10031,ما هو مرض التوحد ؟,5,Medium (4-8)
10034,اين تقع مقاطعة نيو برونزويك؟,5,Medium (4-8)
10038,هل يمكن السرطانات التواجد في المياه العذبة ؟,8,Medium (4-8)
10039,ما هو الحمض النووي معاد التركيب؟,6,Medium (4-8)
10040,متى تأسست صحيفة الاتحاد؟,4,Medium (4-8)
10042,ما هي أول معاهدة رسمية بين الدولتين الصفوية والعثمانية؟,9,Long (9+)
10057,أين تصدر صحيفة ذا ناشيونال؟,5,Medium (4-8)
10061,ما هو الرباط المنصوري؟,4,Medium (4-8)
10070,أين توجد أكبر مكتبة في العالم؟,6,Medium (4-8)
10074,من قاد معركة عين جالوت ضد التاتار ؟,8,Medium (4-8)
10075,من هو ثيودور إيشيرش؟,4,Medium (4-8)
10079,متى تم إنتاج المسلسل التركي (العشق الممنوع) لأول مرة؟,9,Long (9+)
10081,ما هي الفيتوكيميكال ؟,4,Medium (4-8)
10087,ما هو التصلب الجانبي الضموري؟,5,Medium (4-8)
10088,من جلب الديانة المسيحية إلى الجزيرة العربية ؟,8,Medium (4-8)
10090,متى تأسست مملكة أكسوم؟,4,Medium (4-8)
10103,ما هي المنظومة البيئية؟,4,Medium (4-8)
10104,هل وقعت عملية هاربون 1942  بصقليّة؟,6,Medium (4-8)
10114,ما هي الجهمية؟,3,Short (1-3)
10116,هل كوكب الزهرة هو أقرب الكواكب للأرض؟,7,Medium (4-8)
10121,من أدى دور جون سنو في  مسلسل صراع العروش؟,9,Long (9+)
10142,متى توفي ملحم بركات ؟,5,Medium (4-8)
10145,ما هو الاحتباس الحراري؟,4,Medium (4-8)
10148,ما أقدم دين سماوي؟,4,Medium (4-8)
10150,متى ولد المخرج يوسف شاهين؟,5,Medium (4-8)
10155,متى عين البابا فرنسيس ك بابا للكنيسة الكاثوليكية؟,8,Medium (4-8)
10162,من هو مقدم برنامج يلا شباب ؟,7,Medium (4-8)
10165,من أول مدينة استضافت الألعاب الألعاب الأولمبية ؟,8,Medium (4-8)
10169,ماهو مسقط رأس الرئيس السوري بشار الأسد؟,7,Medium (4-8)
10171,من كان قائد المسلمين في معركة حطين؟,7,Medium (4-8)
10172,كم يبلغ ارتفاع مدينة صنعاء عن سطح البحر؟,8,Medium (4-8)
10174,ما هو المفعول المطلق في اللغة العربية؟,7,Medium (4-8)
10175,ما هي القوات الانكشارية؟,4,Medium (4-8)
10185,ما هو هدف الماسح الجيولوجي الأمريكي؟,6,Medium (4-8)
10194,ممّا يتغذى البَيسون الأمريكي؟,4,Medium (4-8)
10198,ما هي جنسية لاعب كرة القدم بوشكاش ؟,8,Medium (4-8)
10203,متى توفي السيد درويش؟,4,Medium (4-8)
10205,مما تتكون خلايا الدم الحمراء؟,5,Medium (4-8)
10209,ما هي البوصة؟,3,Short (1-3)
10212,ما هو التنجيم ؟,4,Medium (4-8)
10217,من هو أبو بكر يونس؟,5,Medium (4-8)
10230,من هي الشركة المنتجة لانمي ون بيس؟,7,Medium (4-8)
10237,أين يقع المقر الرئيسي لشركة غوغل؟,6,Medium (4-8)
10242,كم تبعد مدينة أُمَّ ٱلْفَحْم  على القدس؟,7,Medium (4-8)
10247,ماهو تعداد سكان مدينة أريحا ؟,6,Medium (4-8)
10250,ما هي السيكودراما ؟,4,Medium (4-8)
10251,ما هي الإقطاعية؟,3,Short (1-3)
10253,"ما اسم اللبناني الوحيد الذي كان على متن ""تايتانك""؟",9,Long (9+)
10254,هل تعد ويلز جزءاً من المملكة المتحدة؟,7,Medium (4-8)
10257,ماهو المتوسط الحسابي ؟,4,Medium (4-8)
10259,أين يقع مطار آدم عدي الدولي؟,6,Medium (4-8)
10271,متى تأسست منظمة أطباء بلا حدود ؟,7,Medium (4-8)
10272,ما هي المدرسة التكعيبية في الفن؟,6,Medium (4-8)
10276,إنزيم نازع لهيدروجين اللاكتات,4,Medium (4-8)
10286,متى ولد أبو بكر الصديق عبد الله بن عثمان ؟,10,Long (9+)
10287,اين تقع مدينة ظفار ؟,5,Medium (4-8)
10291,ما هو سن اليأس؟,4,Medium (4-8)
10294,أين تقع مغارة جعيتا؟,4,Medium (4-8)
10297,في أي عام تأسست هيئة الإذاعة الأمريكية أو أيه بي سي ؟,12,Long (9+)
10301,ماهو الاسم المشفر الذي أطلق على أول قنبلة ذرية ألقيت على مدينة هيروشيما اليابانية؟,14,Long (9+)
10306,من هو نمير نور الدين؟,5,Medium (4-8)
10314,هل جبل إلبروس هو بركان خامد؟,6,Medium (4-8)
10320,من هو مؤسس الفلسفة البراغماتية؟,5,Medium (4-8)
10330,متى يبلغ الإنسان عمر الشيخوخة؟,5,Medium (4-8)
10331,ما هي اكبر دولة منتجة للشاي في العالم؟,8,Medium (4-8)
10332,"من هو صاحب كتاب ""الشفاعة""؟",5,Medium (4-8)
10333,ما هي المادة الرمادية ؟,5,Medium (4-8)
10334,في أي عام أنشئ صندوق النقد الدولي؟,7,Medium (4-8)
10335,ما هي مواقع التراث العالمي؟,5,Medium (4-8)
10340,من هو جورج بيبودي؟,4,Medium (4-8)
10342,ما هي اقدم جامعة في أمريكا؟,6,Medium (4-8)
10361,ما هو التردد أو الذبذبة؟,5,Medium (4-8)
10366,متى ولد إسحاق نيوتن؟,4,Medium (4-8)
10368,كم يبلغ طول مترو الجزائر ؟,6,Medium (4-8)
10378,من هو مخرج فيلم افاتار؟,5,Medium (4-8)
10380,أين درست هالة شكرالله الدكتوراه؟,5,Medium (4-8)
10382,من هو جلال الدين منكبرتي؟,5,Medium (4-8)
10385,كم عدد ألوان العلم اليمني ؟,6,Medium (4-8)
10398,متى إنتهت الحرب الباردة ؟,5,Medium (4-8)
10401,ما هو الجسم الأحادي اللون؟,5,Medium (4-8)
10403,متى توفي ملك بريطانيا العظمى؟,5,Medium (4-8)
10415,ما هو العدوان الثلاثي على مصر؟,6,Medium (4-8)
10416,اين ولد الممثل شون كونري ؟,6,Medium (4-8)
10418,ماذا كان الهدف الرئيسي لمؤتمر برلين (13 يونيو - 13 يوليو 1878)؟,12,Long (9+)
10427,كم عدد الحروف في الأبجدية الرومية؟,6,Medium (4-8)
10438,هل هناك جهنم في المسيحية؟,5,Medium (4-8)
10444,اين توجد قبائل نجد؟,4,Medium (4-8)
10449,ما هي فصيلة السنوريات؟,4,Medium (4-8)
10451,متى تاسس التليفزيون المصري ؟,5,Medium (4-8)
10456,من أسس مشروع غوتنبرغ؟,4,Medium (4-8)
10459,ما هو الاسم الحقيقي لمارلين مونرو ؟,7,Medium (4-8)
10476,أين تقع جزيرة سومطرة؟,4,Medium (4-8)
10486,من هو جوزيه إدواردو دوس سانتوس؟,6,Medium (4-8)
10490,هل يتواجد التوأم في نفس المشيمة اثناء فترة الحمل؟,9,Long (9+)
10506,ما هي عاصمة  كرواتيا ؟,5,Medium (4-8)
10514,في أي عام ولد الأديب الأمريكي إرنست همنغواي؟,8,Medium (4-8)
10515,هل يوجد الغلوتين في بذرة القمح؟,6,Medium (4-8)
10516,هل منطقة برمودا هي جزء من المحيط الأطلسي؟,8,Medium (4-8)
10526,ماهو تعداد سكان المكسيك ؟,5,Medium (4-8)
10527,ماهو اسم البارجة الإسرائيلية التي دمرها حزب الله اللبناني في حرب تموز؟,12,Long (9+)
10529,متى تأسست الحضارة الرومانية؟,4,Medium (4-8)
10543,متى تأسس برنامج الأمم المتحدة الإنمائي ؟,7,Medium (4-8)
